skillKey,familyId,difficulty,allocated,legacyUsed,legacySources,legacyOrigins,toAuthor
APTITUDE_DATA_INTERPRETATION,AD_FAM01_TABLE_LOOKUP,D1,4,2,bef9f7 c702c2,KEEP KEEP,2
APTITUDE_DATA_INTERPRETATION,AD_FAM01_TABLE_LOOKUP,D2,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM02_UNIT_READING,D1,3,0,,,3
APTITUDE_DATA_INTERPRETATION,AD_FAM02_UNIT_READING,D2,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM03_CHART_READING,D1,3,1,a7eea6,KEEP,2
APTITUDE_DATA_INTERPRETATION,AD_FAM03_CHART_READING,D2,1,1,a61401,KEEP,0
APTITUDE_DATA_INTERPRETATION,AD_FAM04_TOTAL_AND_DIFFERENCE,D2,1,1,c7a0f9,KEEP,0
APTITUDE_DATA_INTERPRETATION,AD_FAM04_TOTAL_AND_DIFFERENCE,D3,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM05_SHARE_OF_TOTAL,D2,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM05_SHARE_OF_TOTAL,D3,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM06_PERCENTAGE_CHANGE,D2,1,1,a575ca,KEEP,0
APTITUDE_DATA_INTERPRETATION,AD_FAM06_PERCENTAGE_CHANGE,D3,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM06_PERCENTAGE_CHANGE,D4,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM07_RATIO_REASONING,D2,1,1,34bbc8,KEEP,0
APTITUDE_DATA_INTERPRETATION,AD_FAM07_RATIO_REASONING,D3,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM07_RATIO_REASONING,D4,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM08_AVERAGE_REASONING,D2,1,1,83a6d6,KEEP,0
APTITUDE_DATA_INTERPRETATION,AD_FAM08_AVERAGE_REASONING,D3,1,1,83089f,KEEP,0
APTITUDE_DATA_INTERPRETATION,AD_FAM08_AVERAGE_REASONING,D4,1,1,aa6782,REWRITE,0
APTITUDE_DATA_INTERPRETATION,AD_FAM09_TREND_READING,D2,1,1,a4d793,REWRITE,0
APTITUDE_DATA_INTERPRETATION,AD_FAM09_TREND_READING,D3,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM09_TREND_READING,D4,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM10_RATE_COMPARISON,D2,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM10_RATE_COMPARISON,D3,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM10_RATE_COMPARISON,D4,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM11_COMPOUND_PERCENTAGE,D3,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM11_COMPOUND_PERCENTAGE,D4,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM12_DATA_QUALITY,D3,1,1,bce8c8,KEEP,0
APTITUDE_DATA_INTERPRETATION,AD_FAM12_DATA_QUALITY,D4,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM13_MISLEADING_PRESENTATION,D3,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM13_MISLEADING_PRESENTATION,D4,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM13_MISLEADING_PRESENTATION,D5,3,0,,,3
APTITUDE_DATA_INTERPRETATION,AD_FAM14_SUFFICIENCY,D4,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM14_SUFFICIENCY,D5,4,0,,,4
APTITUDE_DATA_INTERPRETATION,AD_FAM15_CLAIM_EVALUATION,D4,1,0,,,1
APTITUDE_DATA_INTERPRETATION,AD_FAM15_CLAIM_EVALUATION,D5,3,0,,,3
APTITUDE_REASONING_LOGIC,AL_FAM01_CLAIM_SCOPE,D1,4,0,,,4
APTITUDE_REASONING_LOGIC,AL_FAM01_CLAIM_SCOPE,D2,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM02_NEGATION_FORM,D1,3,0,,,3
APTITUDE_REASONING_LOGIC,AL_FAM02_NEGATION_FORM,D2,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM03_OVERLAP_RECOGNITION,D1,3,0,,,3
APTITUDE_REASONING_LOGIC,AL_FAM03_OVERLAP_RECOGNITION,D2,1,1,3b9516,KEEP,0
APTITUDE_REASONING_LOGIC,AL_FAM04_SINGLE_INFERENCE,D2,1,1,cca121,KEEP,0
APTITUDE_REASONING_LOGIC,AL_FAM04_SINGLE_INFERENCE,D3,1,1,ca2845,KEEP,0
APTITUDE_REASONING_LOGIC,AL_FAM05_MEMBERSHIP_CHAIN,D2,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM05_MEMBERSHIP_CHAIN,D3,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM06_TWO_PREMISE_INFERENCE,D2,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM06_TWO_PREMISE_INFERENCE,D3,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM06_TWO_PREMISE_INFERENCE,D4,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM07_INVALID_STEP_DETECTION,D2,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM07_INVALID_STEP_DETECTION,D3,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM07_INVALID_STEP_DETECTION,D4,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM08_CONDITIONAL_REASONING,D2,1,1,d0f4a2,KEEP,0
APTITUDE_REASONING_LOGIC,AL_FAM08_CONDITIONAL_REASONING,D3,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM08_CONDITIONAL_REASONING,D4,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM09_ORDERING_CONSTRAINTS,D2,1,1,ce88b7,KEEP,0
APTITUDE_REASONING_LOGIC,AL_FAM09_ORDERING_CONSTRAINTS,D3,1,1,d418a6,REMAP,0
APTITUDE_REASONING_LOGIC,AL_FAM09_ORDERING_CONSTRAINTS,D4,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM10_GROUPING_RULE,D2,1,1,ae2b3c,REWRITE,0
APTITUDE_REASONING_LOGIC,AL_FAM10_GROUPING_RULE,D3,1,1,fef403,REWRITE,0
APTITUDE_REASONING_LOGIC,AL_FAM10_GROUPING_RULE,D4,1,1,fd195e,REWRITE,0
APTITUDE_REASONING_LOGIC,AL_FAM11_ARRANGEMENT_TESTING,D3,1,1,d72fb9,KEEP,0
APTITUDE_REASONING_LOGIC,AL_FAM11_ARRANGEMENT_TESTING,D4,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM12_SUFFICIENT_VS_NECESSARY,D3,1,1,b4faad,KEEP,0
APTITUDE_REASONING_LOGIC,AL_FAM12_SUFFICIENT_VS_NECESSARY,D4,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM13_HIDDEN_ASSUMPTION,D3,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM13_HIDDEN_ASSUMPTION,D4,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM13_HIDDEN_ASSUMPTION,D5,3,0,,,3
APTITUDE_REASONING_LOGIC,AL_FAM14_CONCLUSION_STRENGTH,D4,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM14_CONCLUSION_STRENGTH,D5,4,0,,,4
APTITUDE_REASONING_LOGIC,AL_FAM15_WEAKENING_EVIDENCE,D4,1,0,,,1
APTITUDE_REASONING_LOGIC,AL_FAM15_WEAKENING_EVIDENCE,D5,3,0,,,3
APTITUDE_REASONING_SERIES,AS_FAM01_CONSTANT_STEP,D1,4,1,81cc31,REMAP,3
APTITUDE_REASONING_SERIES,AS_FAM01_CONSTANT_STEP,D2,1,1,826a68,REMAP,0
APTITUDE_REASONING_SERIES,AS_FAM02_STEP_NAMING,D1,3,0,,,3
APTITUDE_REASONING_SERIES,AS_FAM02_STEP_NAMING,D2,1,0,,,1
APTITUDE_REASONING_SERIES,AS_FAM03_RELATION_NAMING,D1,3,0,,,3
APTITUDE_REASONING_SERIES,AS_FAM03_RELATION_NAMING,D2,1,0,,,1
APTITUDE_REASONING_SERIES,AS_FAM04_CHANGING_STEP,D2,1,1,5d2826,REMAP,0
APTITUDE_REASONING_SERIES,AS_FAM04_CHANGING_STEP,D3,1,1,808fc3,REMAP,0
APTITUDE_REASONING_SERIES,AS_FAM05_ANALOGY_COMPLETION,D2,1,1,b45962,REMAP,0
APTITUDE_REASONING_SERIES,AS_FAM05_ANALOGY_COMPLETION,D3,1,1,b1424f,REMAP,0
APTITUDE_REASONING_SERIES,AS_FAM06_ALTERNATING_SERIES,D2,1,0,,,1
APTITUDE_REASONING_SERIES,AS_FAM06_ALTERNATING_SERIES,D3,1,0,,,1
APTITUDE_REASONING_SERIES,AS_FAM06_ALTERNATING_SERIES,D4,1,0,,,1
APTITUDE_REASONING_SERIES,AS_FAM07_MISSING_MIDDLE,D2,1,0,,,1
APTITUDE_REASONING_SERIES,AS_FAM07_MISSING_MIDDLE,D3,1,0,,,1
APTITUDE_REASONING_SERIES,AS_FAM07_MISSING_MIDDLE,D4,1,0,,,1
APTITUDE_REASONING_SERIES,AS_FAM08_MULTIPLICATIVE_SERIES,D2,1,1,812dfa,REMAP,0
APTITUDE_REASONING_SERIES,AS_FAM08_MULTIPLICATIVE_SERIES,D3,1,1,5fa102,REMAP,0
APTITUDE_REASONING_SERIES,AS_FAM08_MULTIPLICATIVE_SERIES,D4,1,0,,,1
APTITUDE_REASONING_SERIES,AS_FAM09_POSITIONAL_SERIES,D2,1,1,603f39,REMAP,0
APTITUDE_REASONING_SERIES,AS_FAM09_POSITIONAL_SERIES,D3,1,1,56fa00,REMAP,0
APTITUDE_REASONING_SERIES,AS_FAM09_POSITIONAL_SERIES,D4,1,1,579837,REMAP,0
APTITUDE_REASONING_SERIES,AS_FAM10_TWO_ATTRIBUTE_SERIES,D2,1,1,b4f799,REMAP,0
APTITUDE_REASONING_SERIES,AS_FAM10_TWO_ATTRIBUTE_SERIES,D3,1,1,b31cf4,REMAP,0
APTITUDE_REASONING_SERIES,AS_FAM10_TWO_ATTRIBUTE_SERIES,D4,1,0,,,1
APTITUDE_REASONING_SERIES,AS_FAM11_RULE_FITS_ALL,D3,1,0,,,1
APTITUDE_REASONING_SERIES,AS_FAM11_RULE_FITS_ALL,D4,1,0,,,1
APTITUDE_REASONING_SERIES,AS_FAM12_ODD_TERM,D3,1,0,,,1
APTITUDE_REASONING_SERIES,AS_FAM12_ODD_TERM,D4,1,0,,,1
APTITUDE_REASONING_SERIES,AS_FAM13_COMPETING_RULES,D3,1,0,,,1
APTITUDE_REASONING_SERIES,AS_FAM13_COMPETING_RULES,D4,1,0,,,1
APTITUDE_REASONING_SERIES,AS_FAM13_COMPETING_RULES,D5,3,0,,,3
APTITUDE_REASONING_SERIES,AS_FAM14_RULE_TRANSFER,D4,1,0,,,1
APTITUDE_REASONING_SERIES,AS_FAM14_RULE_TRANSFER,D5,4,0,,,4
APTITUDE_REASONING_SERIES,AS_FAM15_UNDERDETERMINED,D4,1,0,,,1
APTITUDE_REASONING_SERIES,AS_FAM15_UNDERDETERMINED,D5,3,0,,,3
BROWSER_FUNDAMENTALS,BR_FAM01_BROWSER_ROLE,D1,4,0,,,4
BROWSER_FUNDAMENTALS,BR_FAM01_BROWSER_ROLE,D2,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM02_URL_PARTS,D1,3,0,,,3
BROWSER_FUNDAMENTALS,BR_FAM02_URL_PARTS,D2,1,1,dec6fa,REMAP,0
BROWSER_FUNDAMENTALS,BR_FAM03_DEVTOOLS_PURPOSE,D1,3,0,,,3
BROWSER_FUNDAMENTALS,BR_FAM03_DEVTOOLS_PURPOSE,D2,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM04_LOAD_SEQUENCE,D2,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM04_LOAD_SEQUENCE,D3,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM05_SOURCE_VS_RENDERED,D2,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM05_SOURCE_VS_RENDERED,D3,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM06_CACHE_EFFECT,D2,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM06_CACHE_EFFECT,D3,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM06_CACHE_EFFECT,D4,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM07_COOKIE_BEHAVIOUR,D2,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM07_COOKIE_BEHAVIOUR,D3,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM07_COOKIE_BEHAVIOUR,D4,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM08_ORIGIN_RESTRICTION,D2,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM08_ORIGIN_RESTRICTION,D3,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM08_ORIGIN_RESTRICTION,D4,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM09_STORAGE_SCOPE,D2,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM09_STORAGE_SCOPE,D3,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM09_STORAGE_SCOPE,D4,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM10_REQUEST_INSPECTION,D2,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM10_REQUEST_INSPECTION,D3,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM10_REQUEST_INSPECTION,D4,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM11_STALE_CONTENT_DIAGNOSIS,D3,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM11_STALE_CONTENT_DIAGNOSIS,D4,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM12_CLIENT_TRUST,D3,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM12_CLIENT_TRUST,D4,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM13_FAILED_REQUEST_DIAGNOSIS,D3,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM13_FAILED_REQUEST_DIAGNOSIS,D4,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM13_FAILED_REQUEST_DIAGNOSIS,D5,3,0,,,3
BROWSER_FUNDAMENTALS,BR_FAM14_PRIVACY_TRANSFER,D4,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM14_PRIVACY_TRANSFER,D5,4,0,,,4
BROWSER_FUNDAMENTALS,BR_FAM15_CACHE_STRATEGY_CHOICE,D4,1,0,,,1
BROWSER_FUNDAMENTALS,BR_FAM15_CACHE_STRATEGY_CHOICE,D5,3,0,,,3
COMPUTER_ARCHITECTURE,CA_FAM01_CPU_ROLE_SELECT,D1,4,0,,,4
COMPUTER_ARCHITECTURE,CA_FAM01_CPU_ROLE_SELECT,D2,1,1,3d6bf6,REMAP,0
COMPUTER_ARCHITECTURE,CA_FAM02_OPERATION_ROUTING,D2,1,0,,,1
COMPUTER_ARCHITECTURE,CA_FAM02_OPERATION_ROUTING,D3,1,0,,,1
COMPUTER_ARCHITECTURE,CA_FAM03_CONTROL_VS_COMPUTE,D2,1,0,,,1
COMPUTER_ARCHITECTURE,CA_FAM03_CONTROL_VS_COMPUTE,D3,1,0,,,1
COMPUTER_ARCHITECTURE,CA_FAM04_REGISTER_PLACEMENT,D2,1,0,,,1
COMPUTER_ARCHITECTURE,CA_FAM04_REGISTER_PLACEMENT,D3,1,0,,,1
COMPUTER_ARCHITECTURE,CA_FAM05_RAM_PURPOSE,D1,3,0,,,3
COMPUTER_ARCHITECTURE,CA_FAM05_RAM_PURPOSE,D2,1,0,,,1
COMPUTER_ARCHITECTURE,CA_FAM06_STORAGE_SELECTION,D2,1,0,,,1
COMPUTER_ARCHITECTURE,CA_FAM06_STORAGE_SELECTION,D3,1,0,,,1
COMPUTER_ARCHITECTURE,CA_FAM07_HIERARCHY_ORDERING,D2,1,0,,,1
COMPUTER_ARCHITECTURE,CA_FAM07_HIERARCHY_ORDERING,D3,1,0,,,1
COMPUTER_ARCHITECTURE,CA_FAM07_HIERARCHY_ORDERING,D4,2,0,,,2
COMPUTER_ARCHITECTURE,CA_FAM08_IO_CLASSIFICATION,D1,3,1,376b2e,REMAP,2
COMPUTER_ARCHITECTURE,CA_FAM09_COMPONENT_COMMUNICATION,D2,1,0,,,1
COMPUTER_ARCHITECTURE,CA_FAM09_COMPONENT_COMMUNICATION,D3,1,0,,,1
COMPUTER_ARCHITECTURE,CA_FAM10_CYCLE_ORDERING,D2,1,0,,,1
COMPUTER_ARCHITECTURE,CA_FAM10_CYCLE_ORDERING,D3,1,0,,,1
COMPUTER_ARCHITECTURE,CA_FAM11_DATA_FLOW_TRACE,D3,1,0,,,1
COMPUTER_ARCHITECTURE,CA_FAM11_DATA_FLOW_TRACE,D4,2,0,,,2
COMPUTER_ARCHITECTURE,CA_FAM11_DATA_FLOW_TRACE,D5,2,0,,,2
COMPUTER_ARCHITECTURE,CA_FAM12_REPRESENTATION_REASONING,D2,1,1,ad1f40,KEEP,0
COMPUTER_ARCHITECTURE,CA_FAM12_REPRESENTATION_REASONING,D3,1,1,b66479,REWRITE,0
COMPUTER_ARCHITECTURE,CA_FAM13_BOTTLENECK_DIAGNOSIS,D3,1,0,,,1
COMPUTER_ARCHITECTURE,CA_FAM13_BOTTLENECK_DIAGNOSIS,D4,2,0,,,2
COMPUTER_ARCHITECTURE,CA_FAM13_BOTTLENECK_DIAGNOSIS,D5,3,0,,,3
COMPUTER_ARCHITECTURE,CA_FAM14_TRADEOFF_DECISION,D4,2,0,,,2
COMPUTER_ARCHITECTURE,CA_FAM14_TRADEOFF_DECISION,D5,3,0,,,3
COMPUTER_ARCHITECTURE,CA_FAM15_HIERARCHY_TRANSFER,D4,2,0,,,2
COMPUTER_ARCHITECTURE,CA_FAM15_HIERARCHY_TRANSFER,D5,2,0,,,2
COMPUTER_NETWORKS,CN_FAM01_NETWORK_ROLE,D1,4,0,,,4
COMPUTER_NETWORKS,CN_FAM01_NETWORK_ROLE,D2,1,0,,,1
COMPUTER_NETWORKS,CN_FAM02_ADDRESS_VS_NAME,D1,3,0,,,3
COMPUTER_NETWORKS,CN_FAM02_ADDRESS_VS_NAME,D2,1,0,,,1
COMPUTER_NETWORKS,CN_FAM03_PORT_PURPOSE,D1,3,0,,,3
COMPUTER_NETWORKS,CN_FAM03_PORT_PURPOSE,D2,1,0,,,1
COMPUTER_NETWORKS,CN_FAM04_RESOLUTION_ORDER,D2,1,0,,,1
COMPUTER_NETWORKS,CN_FAM04_RESOLUTION_ORDER,D3,1,0,,,1
COMPUTER_NETWORKS,CN_FAM05_LOCAL_ADDRESS_SCOPE,D2,1,0,,,1
COMPUTER_NETWORKS,CN_FAM05_LOCAL_ADDRESS_SCOPE,D3,1,0,,,1
COMPUTER_NETWORKS,CN_FAM06_PACKET_REASONING,D2,1,0,,,1
COMPUTER_NETWORKS,CN_FAM06_PACKET_REASONING,D3,1,0,,,1
COMPUTER_NETWORKS,CN_FAM06_PACKET_REASONING,D4,1,0,,,1
COMPUTER_NETWORKS,CN_FAM07_RELIABILITY_CHOICE,D2,1,0,,,1
COMPUTER_NETWORKS,CN_FAM07_RELIABILITY_CHOICE,D3,1,0,,,1
COMPUTER_NETWORKS,CN_FAM07_RELIABILITY_CHOICE,D4,1,0,,,1
COMPUTER_NETWORKS,CN_FAM08_PATH_REASONING,D2,1,0,,,1
COMPUTER_NETWORKS,CN_FAM08_PATH_REASONING,D3,1,0,,,1
COMPUTER_NETWORKS,CN_FAM08_PATH_REASONING,D4,1,0,,,1
COMPUTER_NETWORKS,CN_FAM09_LAYER_ASSIGNMENT,D2,1,0,,,1
COMPUTER_NETWORKS,CN_FAM09_LAYER_ASSIGNMENT,D3,1,0,,,1
COMPUTER_NETWORKS,CN_FAM09_LAYER_ASSIGNMENT,D4,1,0,,,1
COMPUTER_NETWORKS,CN_FAM10_CAPACITY_AND_DELAY,D2,1,0,,,1
COMPUTER_NETWORKS,CN_FAM10_CAPACITY_AND_DELAY,D3,1,0,,,1
COMPUTER_NETWORKS,CN_FAM10_CAPACITY_AND_DELAY,D4,1,0,,,1
COMPUTER_NETWORKS,CN_FAM11_LOOKUP_STALENESS,D3,1,0,,,1
COMPUTER_NETWORKS,CN_FAM11_LOOKUP_STALENESS,D4,1,0,,,1
COMPUTER_NETWORKS,CN_FAM12_BLOCKING_REASONING,D3,1,0,,,1
COMPUTER_NETWORKS,CN_FAM12_BLOCKING_REASONING,D4,1,0,,,1
COMPUTER_NETWORKS,CN_FAM13_CONNECTION_DIAGNOSIS,D3,1,0,,,1
COMPUTER_NETWORKS,CN_FAM13_CONNECTION_DIAGNOSIS,D4,1,0,,,1
COMPUTER_NETWORKS,CN_FAM13_CONNECTION_DIAGNOSIS,D5,3,0,,,3
COMPUTER_NETWORKS,CN_FAM14_VISIBILITY_TRANSFER,D4,1,0,,,1
COMPUTER_NETWORKS,CN_FAM14_VISIBILITY_TRANSFER,D5,4,0,,,4
COMPUTER_NETWORKS,CN_FAM15_REACHABILITY_TRANSFER,D4,1,0,,,1
COMPUTER_NETWORKS,CN_FAM15_REACHABILITY_TRANSFER,D5,3,0,,,3
CSS,CS_FAM01_RULE_ANATOMY,D1,4,0,,,4
CSS,CS_FAM01_RULE_ANATOMY,D2,1,0,,,1
CSS,CS_FAM02_PROPERTY_PURPOSE,D1,3,0,,,3
CSS,CS_FAM02_PROPERTY_PURPOSE,D2,1,0,,,1
CSS,CS_FAM03_SELECTOR_RECOGNITION,D1,3,0,,,3
CSS,CS_FAM03_SELECTOR_RECOGNITION,D2,1,0,,,1
CSS,CS_FAM04_SELECTOR_MATCHING,D2,1,0,,,1
CSS,CS_FAM04_SELECTOR_MATCHING,D3,1,0,,,1
CSS,CS_FAM05_INHERITANCE,D2,1,0,,,1
CSS,CS_FAM05_INHERITANCE,D3,1,0,,,1
CSS,CS_FAM06_CASCADE_RESOLUTION,D2,1,0,,,1
CSS,CS_FAM06_CASCADE_RESOLUTION,D3,1,0,,,1
CSS,CS_FAM06_CASCADE_RESOLUTION,D4,1,0,,,1
CSS,CS_FAM07_SPECIFICITY_COMPARISON,D2,1,0,,,1
CSS,CS_FAM07_SPECIFICITY_COMPARISON,D3,1,0,,,1
CSS,CS_FAM07_SPECIFICITY_COMPARISON,D4,1,0,,,1
CSS,CS_FAM08_BOX_MODEL_SIZE,D2,1,0,,,1
CSS,CS_FAM08_BOX_MODEL_SIZE,D3,1,0,,,1
CSS,CS_FAM08_BOX_MODEL_SIZE,D4,1,0,,,1
CSS,CS_FAM09_DISPLAY_BEHAVIOUR,D2,1,0,,,1
CSS,CS_FAM09_DISPLAY_BEHAVIOUR,D3,1,0,,,1
CSS,CS_FAM09_DISPLAY_BEHAVIOUR,D4,1,0,,,1
CSS,CS_FAM10_UNIT_BEHAVIOUR,D2,1,0,,,1
CSS,CS_FAM10_UNIT_BEHAVIOUR,D3,1,0,,,1
CSS,CS_FAM10_UNIT_BEHAVIOUR,D4,1,0,,,1
CSS,CS_FAM11_LAYOUT_RESULT,D3,1,0,,,1
CSS,CS_FAM11_LAYOUT_RESULT,D4,1,0,,,1
CSS,CS_FAM12_RESPONSIVE_BEHAVIOUR,D3,1,0,,,1
CSS,CS_FAM12_RESPONSIVE_BEHAVIOUR,D4,1,0,,,1
CSS,CS_FAM13_UNAPPLIED_STYLE_DIAGNOSIS,D3,1,0,,,1
CSS,CS_FAM13_UNAPPLIED_STYLE_DIAGNOSIS,D4,1,0,,,1
CSS,CS_FAM13_UNAPPLIED_STYLE_DIAGNOSIS,D5,3,0,,,3
CSS,CS_FAM14_OVERRIDE_TRANSFER,D4,1,0,,,1
CSS,CS_FAM14_OVERRIDE_TRANSFER,D5,4,0,,,4
CSS,CS_FAM15_RULE_EQUIVALENCE,D4,1,0,,,1
CSS,CS_FAM15_RULE_EQUIVALENCE,D5,3,0,,,3
C_BASICS,CC_FAM01_DECLARATION_RECOGNITION,D1,4,0,,,4
C_BASICS,CC_FAM01_DECLARATION_RECOGNITION,D2,1,1,bf982e,REMAP,0
C_BASICS,CC_FAM02_TYPE_CAPABILITY,D1,3,0,,,3
C_BASICS,CC_FAM02_TYPE_CAPABILITY,D2,1,0,,,1
C_BASICS,CC_FAM03_OUTPUT_SPECIFIER,D1,3,2,95dee9 9540b2,REWRITE REWRITE,1
C_BASICS,CC_FAM03_OUTPUT_SPECIFIER,D2,1,0,,,1
C_BASICS,CC_FAM04_UNINITIALISED_BEHAVIOUR,D2,1,0,,,1
C_BASICS,CC_FAM04_UNINITIALISED_BEHAVIOUR,D3,1,0,,,1
C_BASICS,CC_FAM05_INTEGER_DIVISION,D2,1,1,8fb0c3,KEEP,0
C_BASICS,CC_FAM05_INTEGER_DIVISION,D3,1,0,,,1
C_BASICS,CC_FAM06_MIXED_ARITHMETIC,D2,1,0,,,1
C_BASICS,CC_FAM06_MIXED_ARITHMETIC,D3,1,0,,,1
C_BASICS,CC_FAM06_MIXED_ARITHMETIC,D4,1,0,,,1
C_BASICS,CC_FAM07_INPUT_BEHAVIOUR,D2,1,0,,,1
C_BASICS,CC_FAM07_INPUT_BEHAVIOUR,D3,1,0,,,1
C_BASICS,CC_FAM07_INPUT_BEHAVIOUR,D4,1,0,,,1
C_BASICS,CC_FAM08_ARRAY_BOUNDS,D2,1,1,93660d,KEEP,0
C_BASICS,CC_FAM08_ARRAY_BOUNDS,D3,1,0,,,1
C_BASICS,CC_FAM08_ARRAY_BOUNDS,D4,1,0,,,1
C_BASICS,CC_FAM09_OUT_OF_BOUNDS_BEHAVIOUR,D2,1,0,,,1
C_BASICS,CC_FAM09_OUT_OF_BOUNDS_BEHAVIOUR,D3,1,0,,,1
C_BASICS,CC_FAM09_OUT_OF_BOUNDS_BEHAVIOUR,D4,1,0,,,1
C_BASICS,CC_FAM10_STRING_STORAGE,D2,1,0,,,1
C_BASICS,CC_FAM10_STRING_STORAGE,D3,1,0,,,1
C_BASICS,CC_FAM10_STRING_STORAGE,D4,1,0,,,1
C_BASICS,CC_FAM11_TYPED_TRACE,D3,1,1,92c7d6,REWRITE,0
C_BASICS,CC_FAM11_TYPED_TRACE,D4,1,0,,,1
C_BASICS,CC_FAM12_SILENT_FAULT_DIAGNOSIS,D3,1,0,,,1
C_BASICS,CC_FAM12_SILENT_FAULT_DIAGNOSIS,D4,1,0,,,1
C_BASICS,CC_FAM13_TRUNCATION_DIAGNOSIS,D3,1,0,,,1
C_BASICS,CC_FAM13_TRUNCATION_DIAGNOSIS,D4,1,0,,,1
C_BASICS,CC_FAM13_TRUNCATION_DIAGNOSIS,D5,3,0,,,3
C_BASICS,CC_FAM14_TYPE_LIMIT_BEHAVIOUR,D4,1,0,,,1
C_BASICS,CC_FAM14_TYPE_LIMIT_BEHAVIOUR,D5,4,0,,,4
C_BASICS,CC_FAM15_CROSS_LANGUAGE_TRANSFER,D4,1,0,,,1
C_BASICS,CC_FAM15_CROSS_LANGUAGE_TRANSFER,D5,3,0,,,3
C_CONTROL_FLOW,CF_FAM01_BLOCK_RECOGNITION,D1,4,0,,,4
C_CONTROL_FLOW,CF_FAM01_BLOCK_RECOGNITION,D2,1,0,,,1
C_CONTROL_FLOW,CF_FAM02_CONDITION_TRUTH,D1,3,0,,,3
